"region","time_stamp","val_O3_mean","val_NO2_mean","val_SO2_mean","val_PM10_mean","val_PM2.5_mean","val_O3_max","val_NO2_max","val_SO2_max","val_PM10_max","val_PM2.5_max","val_Corylus","val_Alnus","val_Salix","val_Betula","val_Fraxinus","val_Ulmus","val_Quercus","val_Platanus","val_Poaceae","val_Urtica","val_Artemisia","val_Ambrosia","val_Temperature.mean","val_Temperature.max","val_Humidity.mean","val_Humidity.max","val_Pressure.mean","val_Pressure.max","val_Daily.rain","extra_rings_O3_mean","extra_rings_NO2_mean","extra_rings_SO2_mean","extra_rings_PM10_mean","extra_rings_PM2.5_mean","extra_rings_O3_max","extra_rings_NO2_max","extra_rings_SO2_max","extra_rings_PM10_max","extra_rings_PM2.5_max","extra_rings_Corylus","extra_rings_Alnus","extra_rings_Salix","extra_rings_Betula","extra_rings_Fraxinus","extra_rings_Ulmus","extra_rings_Quercus","extra_rings_Platanus","extra_rings_Poaceae","extra_rings_Urtica","extra_rings_Artemisia","extra_rings_Ambrosia","extra_rings_Temperature.mean","extra_rings_Temperature.max","extra_rings_Humidity.mean","extra_rings_Humidity.max","extra_rings_Pressure.mean","extra_rings_Pressure.max","extra_rings_Daily.rain"
"AL","2018-07-24",35.5,32.2142857142857,6,20.5,7,115.166666666667,180.285714285714,4,26.5,9,0,0,0,0,0,0,2,0,2,0,0,0,23.8486111111111,25.8666666666667,60.94375,76.4,1010.49166666667,1011.6,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-07-21",62.5,32.5714285714286,4,23.75,14.5,111.25,184.857142857143,75,44,24.5,0,0,0,0,3,0,1,0,6,1,0,0,21.4979166666667,24.15,63.41875,76.15,1009.94166666667,1011.4,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-07-18",41.375,40.8571428571429,7,16,6,159.375,178.857142857143,15,26.75,12,0,0,0,0,0,0,0,0,3,1,0,0,20.6652777777778,22.4,57.3979166666666,69.6,1014.3625,1015,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-07-14",53.5,37.3571428571429,5,22.5,13.75,117,188.357142857143,108,33,19.25,2,0,4,6,0,0,0,0,8,3,0,0,21.7944444444444,23.9,65.0513888888889,76.2666666666667,1015.91666666667,1018,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-07-15",62.5,30.8571428571429,4,18.75,11.25,99.625,186.142857142857,97,34.25,20.75,2,0,1,7,0,0,2,2,3,1,0,0,22.9194444444444,25.1666666666667,52.1222222222222,64.7333333333333,1011.96666666667,1014.2,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-07-12",48.75,26,2,23.5,11.5,126.75,160.428571428571,75,38.5,17.5,0,0,0,0,0,0,0,0,4,0,0,0,16.6958333333333,18.5,74.21875,85.45,1017.725,1018.8,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-07-09",46.6666666666667,31.2142857142857,3,22,11.25,140.833333333333,168.714285714286,97,43.75,18.25,10,6,7,10,1,2,2,4,25,12,0,0,23.8972222222222,26,54.4097222222222,61.9666666666667,1021.31666666667,1022.8,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-07-05",70.3333333333333,43.4285714285714,5,29,17.25,93,186.428571428571,119,45.5,27.75,0,0,1,0,0,0,0,0,9,11,0,0,23.06875,25.85,57.3395833333334,74.65,1011.38333333333,1013.6,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-07-06",63.8333333333333,36.3571428571429,3,26.5,16.25,71.3333333333333,135,86,39.25,26.5,0,0,0,0,0,0,0,0,7,6,0,0,20.6791666666667,22.9,68.4944444444444,79.7,1016.56666666667,1019,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-11-04",25.625,36,7,25.3333333333333,20.3333333333333,131.875,246.642857142857,26,48.3333333333333,44.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,11.4666666666667,12.3333333333333,92.5375,97,1000.95833333333,1004.4,8.6,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-11-01",20,53.2857142857143,13,26,17,151.125,174.214285714286,49,39.6666666666667,30,0,0,0,0,0,0,0,0,0,0,0,0,9.97083333333333,15.7,84.9083333333333,100,1015.20833333333,1018.9,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-10-29",47,22.0833333333333,3,11.5,6.5,156,230.25,97,22.8333333333333,15,0,0,0,0,0,0,0,0,0,0,0,0,11.6291666666667,14.7,69.75,86.9,1019.05833333333,1025,0.1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-06-26",63,39.2142857142857,5,23,10.5,80.125,181.071428571429,119,35.5,18,0,0,0,0,0,0,0,0,66.5,64,0,0,21.4305555555556,24,57.7875,69,1022.04583333333,1023,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2018-06-27",58.75,25.1428571428571,4,21.25,11.5,91.125,176.428571428571,130,31,16.5,0,0,0,0,1,0,0,1,3,2,0,0,16.3138888888889,18.9666666666667,73.8347222222222,83,1021.7875,1023.3,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-06-24",66,27.6428571428571,2,15.75,8.25,59.25,211.785714285714,75,25.75,13.75,0,0,0,0,0,0,0,0,79,96.5,0,0,18.8666666666667,20.8666666666667,51.2694444444444,59.9,1021.1625,1022,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2018-06-21",58.375,22.2142857142857,2,16.5,5,167,163.571428571429,64,28,9,0,0,0,1.5,0,0,0,0,79.5,39,0,0,13.8694444444444,15.2333333333333,56.2833333333333,65.3333333333333,1021.65833333333,1025.7,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2018-06-17",42.875,19.0714285714286,5,11.25,6.5,143.75,130.928571428571,108,18.75,9.5,0,0,0,0,0,0,0,0,57,56.5,0,0,14.9520833333334,16.35,82.1708333333333,91.7,1012.2375,1013.1,0.466666666666667,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2018-06-18",38.5,19.4285714285714,6,13.75,5,146.125,182.5,4,24.5,8.5,0,0,0,0,0,0,0,0,6,9,0,0,18.0777777777778,19.9333333333333,74.4347222222222,82.8333333333333,1014.7625,1016.9,0.866666666666667,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-06-15",48.125,30.4285714285714,5,19.5,10.5,162.25,167.857142857143,15,29,16,0,0,0,0,0,0,0.5,0,164,113.5,0,0,16.9083333333333,18.4666666666667,63.8486111111111,74.6333333333333,1012.32083333333,1013.4,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2018-06-12",47,24.5714285714286,2,15,8.66666666666667,156.25,174.285714285714,64,28,16.1666666666667,10,0,2,12,0,0,4,1,16,7,0,0,14.9,16,75.5916666666667,81.2666666666667,1012.95833333333,1016,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-06-08",55.5,25.0714285714286,2,20.3333333333333,10.6666666666667,177.125,112.785714285714,75,26.6666666666667,14.6666666666667,21,0,3,15,2,0,4,18,36,10,0,0,15.4583333333333,17,76.3805555555556,80.6666666666667,1013.08333333333,1014.2,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-06-09",56.125,23.3571428571429,2,19.8333333333333,12.3333333333333,172.25,181.428571428571,75,29.5,17.1666666666667,7,0,2,7,0,0,2,9,34,6,0,0,14.6416666666666,17,78.0666666666666,84.65,1012.14583333333,1013.3,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-10-08",31,30.9285714285714,6,11.8333333333333,8.83333333333333,141.25,152.142857142857,26,32,24,0,0,0,0,0,0,0,0,0,0,0,0,12.5333333333333,16.1,82.5875,97.3,1015.975,1017.6,1.9,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-10-05",46.75,21.5,3,10,5,147.75,179.428571428571,119,14.5,10,0,0,0,0,0,0,0,0,0,0,0,0,13.6,16.3,66.9125,82.5,1013.4375,1018.8,1.2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-10-02",40.75,23.8571428571429,8,17.8333333333333,10,143.5,151.214285714286,36,28.8333333333333,16.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,14.6333333333333,16.8,69.1583333333333,83.9,1009.20416666667,1012.8,0.2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-05-30",42.875,38.2142857142857,5,27,21,118.5,142.428571428571,4,47.1666666666667,37.3333333333333,0,0,0,0,0,0,0,4,0,1,0,0,14.0895833333334,15.8,94.0375,97.65,1009.45833333333,1010.4,16.3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-05-31",43.875,39,5,38.5,29.25,123.75,146.928571428571,108,54.5,45,0,0,0,0,0,0,0,4,1,0,0,0,17.5486111111111,18.9,91.9833333333333,96.5666666666667,1010.95,1012.3,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-05-28",51.8333333333333,24,2,37.75,29.5,91.5,188.083333333333,86,65.25,53.75,1,0,3,9,0,0,0,0,1,0,0,0,16.2625,18.95,88.3729166666667,96.05,1014.33333333333,1015.7,0.2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-05-25",43.875,43.0714285714286,7,29.1666666666667,23.5,172.875,189.214285714286,49,57.8333333333333,53,0,0,0,2,0,0,0,0,1,3,0,0,13.7597222222222,14.6666666666667,90.7472222222222,94.4333333333333,1014.1875,1015.8,2.46666666666667,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-05-21",62.625,37.0714285714286,3,32.25,20.5,73.25,180.857142857143,108,53.25,36,0,0,0,3,2,0,0,1,1,1,0,0,16.9208333333333,18.7333333333333,68.5583333333333,77.1666666666667,1012.2875,1016,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-05-22",80.25,22.4285714285714,2,28.3333333333333,16,121.375,164.428571428571,64,39,25,0,0,0,1,3,0,7,1.5,14,0.5,0,0,15.7777777777778,17.7,68.0125,74.5333333333333,1012.9125,1017.4,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2017-07-01",45.5,23.1666666666667,4,13.75,8.25,156.75,167.916666666667,119,21,12.5,0,0,0,0,0,0,0,0,137.5,26,0,0,16.575,18.1,72.8208333333333,80.9333333333333,1011.68333333333,1013.8,0.5,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2018-03-02",39.875,34.3571428571429,5,48.5,38.5,150.5,175.357142857143,4,62.5,55,0,0,0,0,0,0,0,0,0,0,0,0,-1.9875,-1.63333333333333,80.7270833333334,87.1,988.995833333333,991.2,0.666666666666667,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-06-28",39.25,27.5,4,14,9.25,137.25,159.5,97,26.25,17.5,0,0,0,0,0,0,0,0,1,0,0,0,14.125,14.95,91.5833333333333,96.6,993.929166666667,997.4,19.25,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-06-25",39.625,16.8333333333333,6,8.25,5.5,140.375,150.083333333333,119,14.5,9,0,0,0,0,0,0,0,0,43,19,0,0,17.85,19.4,67.3722222222222,72.6,1008.44166666667,1010.3,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-04-02",53.375,33.75,3,16.1666666666667,10.875,167.625,143.333333333333,119,34.8333333333333,20,2,2,8,67,36,2,0,105,0,0,0,0,9.35972222222222,11.2666666666667,76.6361111111111,83.0666666666667,1017.67916666667,1022.3,0.366666666666667,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-04-03",42.875,43.5833333333333,7,23.6666666666667,16.875,159.875,146.583333333333,43,55,33.625,6,0,0,83,2,0,0,77,0,0,0,0,9.58333333333335,13,78.0666666666666,91.05,1021.05,1022.4,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-12-03",29.875,34.2857142857143,4,14.6666666666667,11.3333333333333,116.125,221.571428571429,119,20.3333333333333,17,0,0,0,0,0,0,0,0,0,0,0,0,7.56666666666666,8.6,95.0104166666667,98.5,1022.74166666667,1026,0.55,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-02-23",34.75,41.4285714285714,5,27.6666666666667,21.1666666666667,141,172.571428571429,4,41.5,28.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.86388888888889,1.76666666666667,78.1402777777778,84.7666666666667,1017.31666666667,1019,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-06-21",71,46.9166666666667,6,31.5,19.25,97.75,214,4,43,28.5,0,0,0,0,0,0,0,0,40,106,0,0,23.3694444444444,26.2333333333333,67.5375,76.2666666666667,1010.475,1014.3,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-02-25",48.875,25.3571428571429,2,17.6666666666667,10.5,155.125,187.214285714286,75,28,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.459722222222223,1.43333333333333,71.4486111111111,77.6666666666667,1023.70416666667,1026,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-02-26",56.5,26.5,1,15.5,7,162,190.5,53,26.8333333333333,10.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-0.95,-0.233333333333333,74.2333333333333,83.4666666666667,1026.54782608696,1027.7,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-08-08",28.125,28.0833333333333,5,9.75,7,132.125,202.583333333333,26,21.25,16,0,0,0,0,0,0,0,0,1,5.5,0.5,0,14.1666666666667,14.3666666666667,92.8319444444444,96.2333333333333,1007.4625,1010.1,6.6,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2017-08-30",27.875,35,4,15,10.25,133.5,195.666666666667,119,28,16.5,0,0,0,0,0,0,0,0,0,24.5,0,0,12.6145833333333,13.2,82.74375,87.05,1009.37916666667,1010.9,0.1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2017-08-27",43.25,30.6666666666667,2,14.75,10,164.25,182.166666666667,86,36.5,28.75,0,0,0,0,0,0,0,0,7.5,203.5,0,0,19.25,22.2,63.06875,76.35,1014.42916666667,1015.3,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2017-08-24",29.25,31.25,9,14,8.25,112.5,197.25,36,26.25,16.75,0,0,0,0,0,0,0,0,5,116.5,0,0,16.5520833333333,18.5,79.41875,89.45,1012.9875,1014.3,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2018-04-25",57.75,25.6428571428571,7,11.75,5.25,168.625,157.071428571429,43,19.5,8.75,3,0,3,24,8,0,7,7,32,8,0,0,10.9513888888889,12.3333333333333,69.9291666666667,78.1666666666667,1007.85,1010.2,0.666666666666667,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-08-21",18.75,35.75,6,12,7.5,123.125,211.916666666667,119,23.5,13,0,0,0,0,0,0,0,0,0,58.5,0,0,15.8104166666667,17.25,95.0854166666666,98.9,1017.32916666667,1018.5,4.15,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2017-08-18",36.125,25.3333333333333,8,15,8.5,137,178.666666666667,26,29.5,15,0,0,0,0,0,0,0,0,1.5,73,0.5,2,16.9583333333333,18.2333333333333,67.8111111111111,72.2333333333333,1007.02083333333,1008,0.8,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2017-08-15",33.25,33.6666666666667,6,15.5,10,145,185.5,119,22.25,17.75,0,0,0,0,0,0,0,0,8,105,1,0,17.6236111111111,19.2,74.5833333333333,81.5666666666667,1011.3875,1015.7,0.466666666666667,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2018-04-16",61.25,35,7,18.6666666666667,8.25,125.375,197.857142857143,26,24,12.25,0,0,1,235,12,0,0,0,0,0,0,0,11.4763888888889,12.6,69.1666666666667,77.2,1009.65,1013.3,0.866666666666667,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2017-08-12",36.75,18.9166666666667,4,7.75,4.75,142.25,170.166666666667,97,14.5,8.75,0,0,0,0,0,0,0,0,6,143,0.5,0,18.2736111111111,19.3333333333333,70.7097222222222,78.8,1011.8625,1015.2,0.1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2017-08-09",29.6666666666667,24.4166666666667,3,10,6.25,133.666666666667,216,108,17.75,10.5,0,0,0,0,0,0,0,0,2,49.5,0.5,0,13.1611111111111,13.5666666666667,94.8645833333333,98.25,1011.85,1017.6,7.63333333333333,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2017-08-06",37,24.1666666666667,5,11,6.75,144.5,159,97,16.5,10.25,0,0,0,0,0,0,0,0,0,35,0,0,16.4875,18.4,75.4694444444444,84,1017.81666666667,1019.2,1.4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-08-07",32,28.5833333333333,7,12.75,8.5,138.25,190.583333333333,15,21.75,12.75,0,0,0,0,0,0,0,0,0,12,0,0,16.3402777777778,18.0333333333333,85.0013888888889,89.2666666666667,1013.27916666667,1016.3,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-07-12",42.875,26.3333333333333,3,10.75,5.75,151.875,157.666666666667,97,18.5,9.25,0,0,0,0,0,0,0,0,4,18,0,0,14.8430555555556,16.3333333333333,81.9736111111111,91.3,1011.075,1019.4,24.2333333333333,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-08-03",40.125,20.25,7,15.5,8,137.375,129.666666666667,130,41.25,11.75,0,0,0,0,0,0,0,0,1,27,0,0,17.6833333333333,18.5,77.5375,85.0333333333333,1002.99166666667,1005.3,8.5,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-07-31",33.875,26.9166666666667,8,11.5,7,136.625,167.583333333333,26,16.5,10.5,0,0,0,0,0,0,0,0,9,0,0,0,17.2097222222222,18.9333333333333,71.7347222222222,80.5,1007.36666666667,1009.6,0.4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-07-28",40.5,22.3333333333333,7,11,7.75,143.5,176.333333333333,15,16.5,11.75,0,0,0,0,0,0,0,0,2,4,0,0,17.3791666666667,18.7333333333333,75.1847222222222,80.9333333333333,1004.19166666667,1005.4,1.86666666666667,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-03-29",29,53.5,9,12.75,7.83333333333333,138.5,133.75,46,21.75,13.1666666666667,0,0.5,0.5,0,0,0.5,0,1,0,0,0,0,5.2125,6.63333333333333,87.7,92.2,997.125,1000.8,6.7,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2017-07-25",48.125,34.0833333333333,3,14.5,9.75,160.375,185.583333333333,86,21.75,15.5,0,0,0,0,0,0,0,1,3,36,2,0,16.4972222222222,18.2333333333333,81.8041666666667,88.1,1011.72916666667,1013.6,0.466666666666667,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-07-22",27.75,31.8333333333333,7,9,5.75,132.375,209.333333333333,130,18,8.5,0,0,0,0,0,0,0,0,0,0,0,0,15.5472222222222,17,84.3125,87.0666666666667,1004.03333333333,1005.6,12.1333333333333,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-07-19",45.375,35.0833333333333,5,21.5,14.5,122.375,209.75,130,45,26,0,0,0,0,0,0,0,0,1,15,0,0,19.5958333333333,20.4666666666667,88.4138888888889,92.2666666666667,1002.22916666667,1005.5,16.5666666666667,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2018-03-20",64,30.6428571428571,1,20,8,174.875,191.714285714286,64,32.8333333333333,12,0,0.5,0,0,0,0,0,0,0,0,0,0,3.825,4.96666666666667,80.3402777777778,86.6666666666667,1024.14583333333,1029.2,0.533333333333333,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2017-07-16",27.1666666666667,16.8333333333333,6,8,5.75,130.666666666667,173.25,130,12.5,10.75,0,0,0,0,0,0,0,0,19,28,0,0,20.7041666666667,22.5,77.8875,83.8,1018.60833333333,1019.3,0.2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-07-13",41.125,41.1666666666667,9,15,8.5,150.625,203,43,22.25,11,0,0,0,0,0,0,0,0,12,27,0,0,18.4291666666666,20.65,61.30625,72.55,1017.64583333333,1019.6,0.05,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-07-10",38.5,30.8333333333333,7,16.75,8.5,153.5,203.666666666667,26,28.25,12.25,0,0,0,0,0,0,0,0,17.5,13.5,0,0,20.2708333333333,21.7333333333333,64.0986111111111,72.6333333333333,1004.575,1006.4,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2017-07-11",28.25,33.8333333333333,9,12,7.75,129,221.583333333333,26,23.25,14,0,0,0,0,0,0,0,0,8,0.5,0,0.5,16.1166666666666,18.1,78.0125,85.6,1005.25833333333,1006.6,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
"AL","2017-12-07",43.875,28.3571428571429,6,13.6666666666667,7,152.5,178.071428571429,15,25.6666666666667,11.5,0,0,0,0,0,0,0,0,0,0,0,0,9.58333333333334,11.2,89.09375,96.9,1006.2875,1013.4,0.1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-07-07",46.75,32.5,6,15.5,9.5,160.125,155.083333333333,130,24.25,12.25,0,0,0,0,0,0,0,0,40,20,0,0,21.8916666666667,24.8,58.325,72.3,1011.94166666667,1014,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-07-04",27.875,40.0833333333333,9,15,9,136.875,165.833333333333,43,25.75,14.5,0,0,0,0,0,0,0,1,48,29,0,0,19.7763888888889,21.4666666666667,63.9638888888889,73.4333333333333,1015.87916666667,1017.2,0.033333333333333,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-04-11",53.375,36,5,18,8.75,165.125,155.75,130,35.5,15.5,0,0,1,18,2,1,3,68,4,0,0,0,9.2986111111111,11.1333333333333,67.4236111111111,75.4666666666667,1022.9125,1024.9,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-12-11",38.5,32.0714285714286,2,9.66666666666667,7.16666666666667,142.625,216.642857142857,75,21.3333333333333,14.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1.38958333333333,2.25,91.9625,97.15,981.304166666667,994.2,9.95,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-04-08",44.625,55.25,7,40.1666666666667,30.875,55.125,146.416666666667,130,65.6666666666667,49.5,0,0,1,122,31,0,6,506,0,0,0,0,11.0291666666667,14.0666666666667,76.2583333333333,86.4,1019.4875,1021.4,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"AL","2017-04-05",57.375,38,2,19.5,10.75,166.5,179.75,75,31.1666666666667,18.75,0,0,0,20,8,0,0,36,0,0,0,0,8.84166666666667,10.3333333333333,72.9486111111111,80.0666666666667,1026.85,1028.1,0.066666666666667,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
